Index,demand
0,0.04738042565400136
1,0.02580840644065567
2,0.005390130041542779
3,0.03215704418843938
4,0.05578332686653856
5,0.007208839818947157
6,0.029843115835332584
7,0.07648136477907402
8,0.03425588252588425
9,0.05999937959262695
10,0.032591465071464064
11,0.2660170024597622
12,0.25169818351806345
13,0.03285078128866032
14,0.10273244312644256
15,0.0505552738600075
16,0.15967862736203148
17,0.04039808807601466
18,0.10192308251957485
19,0.04520059467977906
20,0.0108100892996714
21,0.02472544900986673
22,0.0849466659244544
23,0.028596496732214857
24,0.5193268902849264
25,0.11115373681220891
26,0.034452972266165054
27,0.08813018792463241
28,0.04533288383883738
29,0.009393344172933957
30,0.022528962006272954
31,0.03230939167159878
32,0.027950473600350124
33,0.07240826092618584
34,0.26385205664045136
35,0.40382269037939367
36,0.036904350411119974
37,0.04921142996981857
38,0.08010844018200924
39,0.10660495223552391
40,0.010403411251351762
41,0.01053475063279111
42,0.017743543532278794
43,0.04761357862114085
44,0.029745963092657608
45,0.048215302433038176
46,0.05234069491628435
47,0.38381625497495764
48,0.0892953045750052
49,0.0915712529767725
50,0.26400518664543426
51,0.07266843076910975
52,0.01713820300890469
53,0.17025838895265938
54,0.013580045860827901
55,0.047157663554467974
56,0.12033322216949752
57,0.03456133029609962
58,0.034519831394438566
59,0.03562285368788291
60,0.03150550219579011
61,0.06821506071949837
62,0.07736950438653611
63,0.036206670146895235
64,0.02622118876207024
65,0.37833231495578595
66,0.025733608328551535
67,0.03893808910704597
68,0.03812798447366344
69,0.051953972275345955
70,0.026721745967534627
71,0.039238062671797025
72,0.008111365552260073
73,0.03993492913594036
74,0.04607667611712499
75,0.01577664731304069
76,0.045779573875366956
77,0.1177884805387104
78,0.1065797448228459
79,0.042557066034263166
80,0.0361257958976498
81,0.013240505469437329
82,0.011162427328228468
83,0.10540235864644609
84,0.0797311784689706
85,0.05023432391310023
86,0.12326394354170819
87,0.41271646512559873
88,0.06639389801320553
89,0.030111503138388243
90,0.018448189102229492
91,0.03319513900476479
92,0.07666725076080647
93,0.11257732035264699
94,0.1467106759873185
95,0.015401345693355911
96,0.02174528771973929
97,0.030517163356605568
98,0.010142171220378329
99,0.008844335031994938
100,0.028028438887224415
101,0.024714934259203354
102,0.025334895166170927
103,0.1269765866793687
104,0.04974128910965389
105,0.03649940378701842
106,0.031983347229979794
107,0.0935985038781073
108,0.41771318034582394
109,0.03577387338425761
110,0.015328165818105866
111,0.018374413795237035
112,0.036055584455658256
113,0.04283593507127567
114,0.023888189953459676
115,0.08045415645840585
116,0.14348578422642094
117,0.10225349659218227
118,0.07965530875189154
119,0.056757995455710336
120,0.025807612642306087
121,0.025719933333470058
122,0.026094028326748925
123,0.035239416170421416
124,0.008212654974240674
125,0.04641145167277629
126,0.040590084836390185
127,0.24670261931644497
128,0.017801358879192833
129,0.03845485902832885
130,0.024320320597451983
131,0.01809769511370314
132,0.019119477446367997
133,0.021739469054367022
134,0.03612380161800055
135,0.022972832411957182
136,0.06679935227689202
137,0.14525016570358443
138,0.26493641384792666
139,0.04143088609193585
140,0.03946361114781559
141,0.11318538191094643
142,0.05644625104966418
143,0.01504833103994592
144,0.0559925518155428
145,0.018032041524400258
146,0.011518803466824221
147,0.025578434786015233
148,0.1284864273132033
149,0.025176567095472006
150,0.021290860713062364
151,0.027524262953146358
152,0.05182848836582285
153,0.07315188133668941
154,0.12438590109947362
155,0.0848459214515541
156,0.23547785646175798
157,0.06594490156886085
158,0.0397676647523129
159,0.01802164376014699
160,0.04403931148077818
161,0.046389115498593744
162,0.07872883327143299
163,0.04024777533020267
164,0.46039703673672416
165,0.1117626596756921
166,0.016716110327674175
167,0.11678501671319727
168,0.05229367485772692
169,0.039704992837605285
170,0.019556132598439434
171,0.016068627792167823
172,0.012034264340938567
173,0.04610038940498501
174,0.02166896478912013
175,0.021379095383195625
176,0.06027828897004952
177,0.038857234543837285
178,0.055862102823871905
179,0.06487469188357756
180,0.10655653448617777
181,0.24057261764126758
182,0.35747052173946703
183,0.05379820922639143
184,0.02181076810705264
185,0.0699039906985772
186,0.018576256922439315
187,0.03968786557533818
188,0.007976986871719206
189,0.053201627126243836
190,0.04597378280306834
191,0.1161235501924372
192,0.04068796836909562
193,0.09752463423538588
194,0.04026027297994887
195,0.050965808144395636
196,0.018803153035333378
197,0.018048339044866524
198,0.1028172032009152
199,0.028814131213117565
200,0.0512192351874214
201,0.0306758349463587
202,0.015758034686483412
203,0.02283929586830747
204,0.032673662714299855
205,0.05062735414087895
206,0.07149915375829531
207,0.12130667648228463
208,0.10455071567763016
209,0.15046412543191118
210,0.10607633924207366
211,0.09516757983179291
212,0.016902385693670443
213,0.08660745316287222
214,0.05095575895468705
215,0.008490372657912568
216,0.03353887101656796
217,0.09700908756228184
218,0.032736338088088394
219,0.018964917931435274
220,0.044273296634922236
221,0.029202946346371716
222,0.01438507070024486
223,0.05203815456739526
224,0.09491501982843654
225,0.03317421250600169
226,0.055350194283657006
227,0.023015230452863487
228,0.027695336959707478
229,0.055184910550783166
230,0.03183133811410295
231,0.04183216308292224
232,0.05338353679197916
233,0.12471338603197575
234,0.28613923842864186
235,0.09214159122098617
236,0.10683354715751212
237,0.05638111326002784
238,0.06584266749914454
239,0.07290116445996365
240,0.08565739378889584
241,0.0611086589836641
242,0.017150395074878907
243,0.2665918667839618
244,0.05337680278939768
245,0.08266192360792995
246,0.054182584197493375
247,0.07385981115362357
248,0.016351925554816477
249,0.025272903836496302
250,0.007426074251308137
251,0.016192686618242937
252,0.01840285933227548
253,0.038014194609902165
254,0.12717263944393936
255,0.05520777058806875
256,0.044772172136962815
257,0.10002728550614413
258,0.21581630523466033
259,0.07758324228748473
260,0.016331246997243934
261,0.24653023995668732
262,0.050973002053279065
263,0.36266394576695127
264,0.15025176794731768
265,0.06658007969751104
266,0.020371143619352303
267,0.04057308255754023
268,0.025181746516007887
269,0.08546145840765614
270,0.25802075038527594
271,0.040501068173142564
272,0.3750948015545904
273,0.0817429605059575
274,0.07544323767584946
275,0.01714832339017745
276,0.02237143611514669
277,0.047376660368784566
278,0.07063161477114033
279,0.017005638247428102
280,0.1201089438466327
281,0.2496975939373772
282,0.10771871284557455
283,0.06239793812594365
284,0.02828110249182647
285,0.11816057073826414
286,0.15008842906649203
287,0.2670180534799457
288,0.06114564796542961
289,0.04412807154072254
290,0.024156370247907927
291,0.050630983868294926
292,0.421349833843487
293,0.03652939431075682
294,0.05664075405735208
295,0.267044253001246
296,0.26503342448755024
297,0.012305655738221354
298,0.014874814829206887
299,0.037391172333193834
300,0.048708644539469576
301,0.13653867222029914
302,0.24995485484884636
303,0.06788340725170182
304,0.07173614915636847
305,0.24605301821463435
306,0.24407029043453
307,0.12376008096086608
308,0.26361733824439076
309,0.37169170602998935
310,0.06913661490766082
311,0.015306647426441394
312,0.04460556887859636
313,0.08039276935459658
314,0.04707899849531352
315,0.1743069853935224
316,0.7220690645947665
317,0.008369669863002157
318,0.042418887810451854
319,0.3654522397070206
320,0.020805170551346026
321,0.047879220882398925
322,0.26945894097493234
323,0.01636460402099474
324,0.04413033109998943
325,0.07416955513075822
326,0.01881346543538042
327,0.03878033543277329
328,0.1332136969605506
329,0.03807925590210759
330,0.07166590026507283
331,0.1517467627773658
332,0.12651283942076708
333,0.2634033372679064
334,0.2594834760463771
335,0.14689436320500007
336,0.026334549342552402
337,0.26122587579754186
338,0.24534536677256313
339,0.11560647744626554
340,0.6192376171709796
341,0.3837618151053157
342,0.2707018077781913
343,0.021877396280435783
344,0.11844190776270294
345,0.04231135316611886
346,0.02960429016177036
347,0.013954830217603898
348,0.01729176886549281
349,0.06262180500266595
350,0.010778820861297611
351,0.012230089328943972
352,0.023827499512488453
353,0.04959412260151576
354,0.0894483930553976
355,0.08306245650534716
356,0.11048249079960056
357,0.0941530410550088
358,0.11179914945479419
359,0.09789394366526165
360,0.021891691879639727
