Index,demand
0,0.05482772320013317
1,0.02626650105928803
2,0.008009612052850614
3,0.036954290565882994
4,0.0678527057330385
5,0.022519469430884117
6,0.03522679692891939
7,0.1264959417435337
8,0.04469744148188873
9,0.07727735984579671
10,0.029048233934504654
11,0.2518208355790064
12,0.2621175718130209
13,0.03710453706411741
14,0.09711074968810461
15,0.0316770606906226
16,0.1231339248520143
17,0.036447889439098234
18,0.09821437711627957
19,0.04177460252227981
20,0.007968251133496591
21,0.024085305623461055
22,0.0916834125482459
23,0.0305186224885822
24,0.46998007144318316
25,0.10135495381316872
26,0.02576478862320436
27,0.09681266321953354
28,0.0329849025118087
29,0.016718839672259928
30,0.01960494022857789
31,0.027862985364422405
32,0.021132588104541526
33,0.06796027820475488
34,0.24094971203401647
35,0.3925485091885116
36,0.06463265390255414
37,0.05726747502406681
38,0.08399085734133498
39,0.10941508740564282
40,0.013417010797023206
41,0.004666961517772714
42,0.014460291369479185
43,0.05099274054783287
44,0.022707585570719703
45,0.04647768759052409
46,0.06024397266644144
47,0.39666198233516436
48,0.0884546854445912
49,0.0856897570738527
50,0.27418361715078315
51,0.054149981484875244
52,0.023555580986357922
53,0.19856459193961035
54,0.01452146240065569
55,0.05384599639072317
56,0.1021287410171384
57,0.023981538883620195
58,0.026994702370978542
59,0.04625685481630701
60,0.010538837374745445
61,0.08046479397111397
62,0.12581313615354253
63,0.03223295315201501
64,0.026448098445042686
65,0.3659962110721358
66,0.029253557137971817
67,0.0338537919069034
68,0.0342041080335745
69,0.04706421404058902
70,0.022675397208172667
71,0.037636482695455456
72,0.006718432019872883
73,0.07495336507683709
74,0.021259524167106813
75,0.032303970942466745
76,0.044070907620871735
77,0.10375923414157627
78,0.12473730988363954
79,0.03628725128606453
80,0.03182767465639229
81,0.004499453643973042
82,0.012452652315899832
83,0.07890609406599833
84,0.08415202446483093
85,0.027660615540412548
86,0.1098437249502402
87,0.37260895498246993
88,0.07230499310932463
89,0.02036285409107858
90,0.01818021044968842
91,0.0343404766706293
92,0.09222394908603983
93,0.09036040123618412
94,0.16580037996491806
95,0.02160551020042717
96,0.03941686686875264
97,0.025586303096367176
98,0.010284712152937121
99,0.0077212056559300465
100,0.028962197083585245
101,0.028022308381498665
102,0.027803046376533816
103,0.13362896790262982
104,0.04588586934142985
105,0.02409785177360443
106,0.024147071985612004
107,0.088750097015601
108,0.42821754323191347
109,0.02755719523655853
110,0.02388725200904602
111,0.02417158622315307
112,0.03315743600780115
113,0.04362774612547431
114,0.020288969254071868
115,0.09389181455040123
116,0.142919777697389
117,0.08797851500787976
118,0.06816688958854342
119,0.04213470900887713
120,0.01444729680421121
121,0.023942241685771956
122,0.021649910790814266
123,0.03201235043363474
124,0.00742733188353698
125,0.042145991152011064
126,0.047597396883024654
127,0.23381183924502935
128,0.027131555692452184
129,0.05576069613283727
130,0.041241273785178764
131,0.017518505110886904
132,0.019239515421882243
133,0.02368662566429555
134,0.04659892972063938
135,0.027406644896706193
136,0.08213993035415029
137,0.14514362523420293
138,0.26349419513591826
139,0.04521291319666921
140,0.037709798216201976
141,0.08304848491054848
142,0.04325008651206765
143,0.013052543070736392
144,0.060690485325069474
145,0.01900943022573805
146,0.016846314035868212
147,0.021369696207064654
148,0.10773845553804087
149,0.03360192158457595
150,0.017620011794075695
151,0.025485703264183975
152,0.06110569129865792
153,0.07354036499274907
154,0.14955217948505484
155,0.11835283847934713
156,0.2388374907128181
157,0.07197993203897499
158,0.06542014713189996
159,0.021397991670025117
160,0.048770138050552685
161,0.0469555375768413
162,0.06816041691507653
163,0.041053771352005886
164,0.648690066718664
165,0.12751390151244096
166,0.021380738428689657
167,0.11569834791171968
168,0.05367676531538299
169,0.048113091621715544
170,0.02324171160231993
171,0.017191386470044555
172,0.012260449662848968
173,0.03728187833066125
174,0.01807391903668179
175,0.020918924446426686
176,0.06376245359939697
177,0.03489129500593186
178,0.08329099437833903
179,0.06625147908604562
180,0.1298125696277651
181,0.24462986065637146
182,0.3376331389996278
183,0.07850222708983956
184,0.03379779836169426
185,0.07639559602420143
186,0.02063124462731268
187,0.04127965607735744
188,0.006532087460781369
189,0.05966173516760801
190,0.05505014155527346
191,0.13010297729593231
192,0.05314634876920662
193,0.09012190717735431
194,0.043215110052953594
195,0.07607062602373509
196,0.01595254965212244
197,0.02302509374267959
198,0.09768134485816099
199,0.02959824181640441
200,0.04546447087621802
201,0.03331505019955286
202,0.0066628603708068865
203,0.019679046945413926
204,0.02957634952006917
205,0.05691598673714045
206,0.08487510531587292
207,0.1404594436295573
208,0.1313402618352754
209,0.17176985288897764
210,0.1188380015718945
211,0.09675927991121443
212,0.007591723927601129
213,0.09738247185185973
214,0.05609496244996857
215,0.009249427197247499
216,0.040090804050612654
217,0.10307218133763876
218,0.02967427116186467
219,0.022768974826222203
220,0.05241915121233234
221,0.037422636613927765
222,0.01685505323571247
223,0.04386343149950762
224,0.08335787787522195
225,0.03898709694120863
226,0.06674170417994203
227,0.02108030667924462
228,0.02515483376577362
229,0.055131196571881355
230,0.03526737807630143
231,0.03145328320872426
232,0.07448587038125687
233,0.15056404754376485
234,0.2830869484469613
235,0.13064129051855505
236,0.12890364950804586
237,0.06263593903331915
238,0.07584828651206425
239,0.10365522510261137
240,0.08861671501672909
241,0.07027401967042171
242,0.02238385491715491
243,0.27779233323792074
244,0.060232639555965056
245,0.08886603040514199
246,0.06017581087643586
247,0.07858349812695142
248,0.01290829642976511
249,0.02326463109560917
250,0.007304451305248512
251,0.017619275804345812
252,0.018426132474398223
253,0.05199115627565531
254,0.12281761437795438
255,0.05787406297550501
256,0.05153973912374049
257,0.13655685024655592
258,0.3041086917880153
259,0.09886210170274454
260,0.019973119454940614
261,0.2319660226166606
262,0.0683959259636671
263,0.32662800460985003
264,0.15482929722634955
265,0.08222420244290768
266,0.012988803368036598
267,0.05697894161863275
268,0.025310653275435555
269,0.09364547533455679
270,0.2388926977347811
271,0.06704217814193489
272,0.31700929799288974
273,0.08419241354707556
274,0.07501837117845866
275,0.01403280995867755
276,0.020177725570697816
277,0.053318980714244124
278,0.06563255787423156
279,0.022781407026277633
280,0.14506704720150604
281,0.25773529942937284
282,0.1235401455020506
283,0.08101449026179655
284,0.03852283524378449
285,0.11399843122456253
286,0.18840553225013637
287,0.24467448560593003
288,0.07118655918614136
289,0.06137232775308491
290,0.02101983156461834
291,0.05800507653530436
292,0.45970364355024035
293,0.03665018150067782
294,0.06508122084400417
295,0.27285436242615513
296,0.2617197472451305
297,0.008590831132864019
298,0.011227384082309937
299,0.03550267570853541
300,0.06421970517786384
301,0.13798942700457165
302,0.23627357280014064
303,0.12284132594703163
304,0.11523117225611045
305,0.28789979245455194
306,0.24752635436407602
307,0.14496318342006156
