Index,demand
0,0.03973534356102654
1,0.022466970252946257
2,0.00663968870821472
3,0.03659218965954131
4,0.059456919433700024
5,0.007029953218725326
6,0.03166638347012789
7,0.10073712210748866
8,0.03394152659552419
9,0.06863814043438816
10,0.027990443979130687
11,0.26665979912777227
12,0.2563859549437256
13,0.02888564784608753
14,0.12946662533074837
15,0.06211030359574546
16,0.13178639049050672
17,0.035146401066115246
18,0.10945667941565536
19,0.04622286724894011
20,0.007989359435234216
21,0.02228108703862307
22,0.0986762673889769
23,0.03613420287950625
24,0.4806303530913578
25,0.11289191157391715
26,0.025548309135724687
27,0.08168955074355078
28,0.043782357990170634
29,0.007930100733441907
30,0.02113265036060281
31,0.02791208785214419
32,0.028242588669186976
33,0.06249344526774982
34,0.26843394414781724
35,0.42352673161064636
36,0.03398327513748818
37,0.05344422341831621
38,0.07004817980212746
39,0.12238876184343363
40,0.010756888516316378
41,0.01047444443866014
42,0.015898938680414646
43,0.06060378498863046
44,0.026078873623089333
45,0.06089018151343616
46,0.06007459937553004
47,0.3889166947498238
48,0.0801956373965228
49,0.07624594248150715
50,0.27994522624811735
51,0.06464926352207329
52,0.015974495477293352
53,0.19212082939305475
54,0.012982301875678158
55,0.0523260811226558
56,0.13133412658678584
57,0.029571064914612536
58,0.028657848190110594
59,0.03526064183481472
60,0.031613622632595276
61,0.06839184252415847
62,0.09309042890656191
63,0.02647193112642692
64,0.023324801972898712
65,0.3917327651064024
66,0.02349410631705119
67,0.03699735461891933
68,0.03896924438173618
69,0.0530878951933991
70,0.02471100647469328
71,0.04294148736375236
72,0.007252462532505507
73,0.049640560114650706
74,0.02463459625379146
75,0.01515062804231108
76,0.03521825023048312
77,0.12062336404458113
78,0.133311032867971
79,0.04242133814138987
80,0.03681511155975707
81,0.012488087134345939
82,0.010276136116081894
83,0.08093325606237416
84,0.08801357009622879
85,0.036601528411813626
86,0.12536377467265536
87,0.39563384455522066
88,0.07369127707792578
89,0.02685881945170001
90,0.0176108536271692
91,0.033028659467856485
92,0.06489460910364198
93,0.09849498258089823
94,0.16259522033141077
95,0.01497740164687222
96,0.025583160194317226
97,0.025785296499109756
98,0.01004128066921356
99,0.009078425430903623
100,0.030184587809770343
101,0.02618507141997557
102,0.02803687178267033
103,0.12915856318006635
104,0.050235801532366134
105,0.027253056728030474
106,0.02879870979187454
107,0.09969870955436821
108,0.42662934997693414
109,0.028867843393544673
110,0.01514437587992631
111,0.02237001380060451
112,0.03562207876113851
113,0.0570101220443574
114,0.020547885143674324
115,0.09628650138281702
116,0.14337048155303722
117,0.10536491517844711
118,0.08568201903000869
119,0.049827162322226164
120,0.02537153660920486
121,0.022410537935401053
122,0.024051071180560407
123,0.029789253085056623
124,0.006814626174714042
125,0.03823644613533818
126,0.05144308441064646
127,0.25282289818180353
128,0.023215112880807645
129,0.038647985068309035
130,0.02157969133933494
131,0.017593903820685243
132,0.018016163841589137
133,0.01964388682428335
134,0.02729053409296002
135,0.02186662482694946
136,0.07706282428277189
137,0.1409309602154991
138,0.2639631672854443
139,0.04368528568133785
140,0.04876986008416395
141,0.117157230574326
142,0.05761549608479686
143,0.014626519182731366
144,0.07192256303719761
145,0.017648887893805823
146,0.012643558669921395
147,0.0225114540535494
148,0.12647771185124457
149,0.023389648852429674
150,0.01983277795645134
151,0.025276561272184105
152,0.055656458535015454
153,0.0764346408497354
154,0.12928688871019473
155,0.09843593503213849
156,0.24142709049034897
157,0.05409999001756333
158,0.04768873801067242
159,0.016356470223482085
160,0.04995385882982982
161,0.045714103833501635
162,0.07686393063322958
163,0.03919839337042864
164,0.4614390600883371
165,0.11288841357831328
166,0.016602168734186462
167,0.11617681388123997
168,0.05907182520015751
169,0.03522689831546726
170,0.02970375308748533
171,0.015283865719920006
172,0.011004993720320554
173,0.04889861010377922
174,0.019579837489833253
175,0.02090621659916493
176,0.06938890618555704
177,0.03784890498931635
178,0.06515435266192224
179,0.04928319890221312
180,0.10951664894847489
181,0.24870229844325092
182,0.3635080819332393
183,0.06224260287482238
184,0.019610224947301677
185,0.05626508206298136
186,0.016681291386672445
187,0.042765794660756314
188,0.009212005871970672
189,0.05872386975568679
190,0.041537790806301836
191,0.11771350070917716
192,0.04924356515507799
193,0.10244118274926504
194,0.03983509514800401
195,0.06157890184687366
196,0.015367455930840497
197,0.01759717343832569
198,0.10873100842899106
199,0.028553394148368896
200,0.04937184913810054
201,0.03684852152906923
202,0.012269747137657765
203,0.019597594153393395
204,0.026840616917179254
205,0.052761172659786304
206,0.07749673238445884
207,0.1235917865624164
208,0.10611425707065889
209,0.154108271839022
210,0.11242271797055875
211,0.10523411824745364
212,0.014826140848205207
213,0.09217634885797509
214,0.05008601334404035
215,0.009204961006349046
216,0.02822795814045799
217,0.09956798293610065
218,0.03830115142385196
219,0.015812082794985916
220,0.05281364013068007
221,0.023620114129152152
222,0.01363500143880114
223,0.05605045101276988
224,0.09833986503741035
225,0.03795920287238173
226,0.07153374744522085
227,0.019351070449560862
228,0.037199834830826936
229,0.04367064676321119
230,0.03655899668509731
231,0.03616695756552663
232,0.05411739645435924
233,0.12627699386743166
234,0.29267672257444655
235,0.10340050182848665
236,0.11088042761771022
237,0.07329225152047256
238,0.07004655879594357
239,0.06599221517684996
240,0.09107762865561118
241,0.06604018244917806
242,0.015861863809784313
243,0.26871595829042955
244,0.04549596712405647
245,0.08879672499739377
246,0.06673233392964913
247,0.08158859164254963
248,0.014080441378947038
249,0.026888029138328204
250,0.006915706612964046
251,0.015308203601772059
252,0.01776222017779144
253,0.04232984193271419
254,0.13119901412830126
255,0.05703869873077873
256,0.05220231136659649
257,0.1037434097524432
258,0.23862170530609123
259,0.09231870848719284
260,0.015860280292450183
261,0.25082344151245384
262,0.04328366179166512
263,0.3531257503026534
264,0.1523802001785321
265,0.06032916158008126
266,0.01420335771873052
267,0.038932429113304357
268,0.022673675936330445
269,0.07850598355713474
270,0.2605380660586757
271,0.056562592863989576
272,0.36913606556858974
273,0.08568521954049328
274,0.06872506343191269
275,0.01582604839719215
276,0.020497470040966012
277,0.061567033507729525
278,0.05961898109168541
279,0.014903786439445238
280,0.12057880269474346
281,0.25279199442758704
282,0.11747191354231384
283,0.06239123622672998
284,0.027690859796972795
285,0.11997418311989258
286,0.15039442026829833
287,0.26198066512466867
288,0.05617002254633865
289,0.037355371729702644
290,0.021518444811113188
291,0.04274698393394043
292,0.4366015553983896
293,0.027673227944341378
294,0.06099597185441909
295,0.27317153954832923
296,0.2632893816091891
297,0.011829678716034388
298,0.014683415608202821
299,0.04134271068773987
300,0.058950058624709464
301,0.14089042587615702
302,0.25526254443822355
303,0.0671501871582433
304,0.0813334917250869
305,0.24789723240354597
306,0.24662601702769338
307,0.12693986413143138
308,0.2611309390855884
309,0.3593987472956732
310,0.07324658080806397
311,0.014132948891825928
312,0.033765939867501434
313,0.09031143729381258
314,0.05717890117491031
315,0.19236816732030673
316,0.7499900728355171
317,0.009745141268011775
318,0.04232540781833624
319,0.3665716739314905
320,0.018425994531220943
321,0.04258675278609826
322,0.2670781585620856
323,0.014096048729636603
324,0.03625556968724502
325,0.08858796700959656
326,0.015376223233980166
327,0.03168186196341996
328,0.13230431298364867
329,0.03816533697014481
330,0.07826088964256189
331,0.15008207916101035
332,0.13115114437298556
333,0.26477340008120304
334,0.2519897581742546
335,0.1480114884722567
336,0.022668089198504625
337,0.2632805481754741
338,0.25303056483294906
339,0.11689133141064603
340,0.6284225766173869
341,0.3779271752296073
342,0.2774770878160722
343,0.017847210904998998
344,0.12095911932255594
345,0.03887178030014293
346,0.03201320120639603
347,0.015104243427021411
348,0.013699919344438632
349,0.06022375725906438
350,0.010472051186348584
351,0.012043904832661084
352,0.020907706089712742
353,0.04781574437815204
354,0.09540587396767478
355,0.08309251845621007
356,0.11128928452944525
357,0.1001382976280078
358,0.11536218122298128
359,0.1075447414456965
360,0.02010774954811461
361,0.12761406648009369
362,0.26441723672229916
363,0.01638448855843756
364,0.04769484530583459
365,0.6219414266816099
366,0.7490865750943267
367,0.4145786174162579
368,0.007081709441793973
369,0.023255893661773285
370,0.01652362613912938
371,0.03584402437831146
372,0.27322250488969524
373,0.0711816397440097
374,0.02407030400268263
375,0.06562625221542731
376,0.012183481200114891
377,0.055116325433428606
378,0.06541339753525703
379,0.05642157666446666
380,0.016019609015154708
381,0.2540782352556724
382,0.01409682644847796
383,0.03144712565316083
384,0.0959403022536662
385,0.10923502062281785
386,0.060540773914635616
387,0.041378193402462085
388,0.08310704444460446
389,0.06091386217929874
390,0.016415766526323806
391,0.1166618468260743
392,0.10176421519055727
393,0.10028924543169285
394,0.6852344023867428
395,0.7750079794437936
396,0.4572034465650825
397,0.04840454152631389
398,0.030974915079625284
399,0.09934868713711671
400,0.09463374710457294
401,0.26514730962451716
402,0.044213736918164784
403,0.051741158497536036
404,0.023223000603375305
405,0.050685449274115085
406,0.11168149115732115
407,0.2505075259955496
408,0.08463858699767755
409,0.42202236251131464
410,0.2670982979064228
411,0.11813019295119355
412,0.12444819405617051
413,0.0678030615481224
414,0.06501459174225069
415,0.11293688121775317
416,0.0326398053404037
417,0.036042361920100185
418,0.02120220065914639
419,0.11899374224241355
420,0.115426828658659
421,0.046879413125256064
422,0.05852951971438887
423,0.020555032773515843
424,0.7396288729312829
425,0.9684564325049526
426,0.7960989364549795
427,0.027465894664658288
428,0.028020176079174522
429,0.261325894142203
430,0.13795897261126197
431,0.02707411878516469
432,0.010225747970474389
433,0.017585171726944075
434,0.018121833581281468
435,0.04538389261861005
436,0.09931398204432469
437,0.04259995428858579
438,0.37698504840087155
439,0.5107578647686097
440,0.06185207219468793
441,0.1068257129498239
442,0.08115423280937967
443,0.2583398446126941
444,0.07806562801981551
445,0.255304076423342
446,0.06756686295291847
447,0.02551543871084099
448,0.07664612341159487
449,0.11612857978938079
450,0.07352277352884722
451,0.03274911316514958
452,0.018353536767859533
453,0.26262168120339213
454,0.38744633440633347
455,0.12265431431872188
456,0.056754637049092956
457,0.022897724069546276
458,0.2624334507962998
459,0.06711898386835781
460,0.272593443613396
461,0.021379083454996332
462,0.040107588098104996
463,0.030719979597251534
464,0.016638214972417638
465,0.018960592788480085
466,0.04070944402335953
467,0.039897126293137415
468,0.2609589243149892
469,0.5353091568206073
470,0.39701156218284966
471,0.3613247075556129
472,0.11434765849447698
473,0.16312964444230943
474,0.25050062954361024
475,0.39508419240787446
476,0.062444967500186466
477,0.03804355927989196
478,0.02739097226696115
479,0.029190990846940094
480,0.2484000350612634
481,0.13931696560343435
482,0.06587897932447155
483,0.281973753367568
484,0.26628373837235586
485,0.2601314406350785
486,0.9557853934702739
487,0.12159611734966902
488,0.016729149680083537
489,0.1114816341935452
490,0.26099350162462764
491,0.020496746498602603
492,0.05036168775947825
493,0.4003444533359547
494,0.0094522303271895
495,0.07026019969130506
496,0.0344118773980603
497,0.03627233962194368
498,0.049387458481354514
499,0.24516769015279632
500,0.38526452717105125
501,0.3558387584800911
502,0.43602070976955265
503,0.3826047701413098
504,0.12720857938137428
505,0.13228418565576322
506,0.27273701723741633
507,0.01856528635821548
508,0.02358883096064813
509,0.12998432589014108
510,0.06398001453627522
511,0.04498293544134556
512,0.1614467629193687
513,0.16720382281590562
514,0.45839578396238406
515,0.16305254392943666
516,0.009146758058811735
517,0.06863491371832606
518,0.10425038694166244
519,0.07711370973340889
520,0.055914534778476244
521,0.01286359775869374
522,0.015702878886833513
523,0.01333620081387549
524,0.02502051234182819
525,0.06353937616057341
526,0.10280795892188097
527,0.07965428725013618
528,0.1243156392082215
529,0.37891560693030746
530,0.6714040830384529
531,0.37891292478050564
532,0.3769454747221993
533,0.4814066333589029
534,0.09745107697580242
535,0.019812805422409124
536,0.05912626870776522
537,0.07371911426842
538,0.12247799504196051
539,0.17355440791218818
540,0.07314309136092814
541,0.020928628242894397
542,0.05426594071821897
543,0.11479995693903355
544,0.014049533053885224
545,0.006872961247944925
546,0.0415074830376905
547,0.0975998154265752
548,0.018136850900888256
549,0.013425389186031075
550,0.02632816608494435
551,0.016352490011391836
552,0.014712742584033812
553,0.031871284839644756
554,0.0625096323505191
555,0.06970464066465251
556,0.08115700991581674
557,0.25674509944395446
558,0.34660644816420066
559,0.3625578587453863
560,0.5371542175410068
561,0.4985134511631744
562,0.3850682336941544
563,0.09199274291243204
564,0.045841197326571756
565,0.028096490877935604
566,0.06130095076421146
567,0.11170901328335874
568,0.014397402560574268
569,0.04196637470139258
570,0.49036712275539807
571,0.045600528935454125
572,0.014692800998656016
573,0.042880705468943334
574,0.033601086647880245
575,0.06339411170468764
576,0.03451675406883897
577,0.04638974032491693
578,0.016363695592014102
